Name,Page Title,Page,Total Played Time
C1058,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,182
C1005,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,182
C1117,第十單元 05 圖形介面設計進階二 - PIPLS,/365076/05,182
C1036,第十單元 07 影片下載的圖形化程式 - PIPLS,/365125/07,182
C1234,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,182
C1228,第十單元 01 YouTube影音下載（一） - PIPLS,/331757/01-youtube,182
C1052,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,182
C1064,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,182
C1029,第八單元 00 單元大綱 - PIPLS,/359119/00,182
C1187,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,182
C1093,第六單元 06 while迴圈二 - PIPLS,/352995/06-while,182
C1047,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,182
C1082,第九單元 00 單元大綱 - PIPLS,/364447/00,182
C1099,第六單元 01 range函式 - PIPLS,/352964/01-range,182
C1204,第二單元 02 變數的命名 - PIPLS,/334981/02,180
C1070,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,180
C1055,第四單元 00 單元大綱 - PIPLS,/342990/00,180
C1190,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,180
C1190,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,180
C1214,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,180
C1203,第五單元 02 單向選擇結構 - PIPLS,/349968/02,180
C1134,第十單元 01 YouTube影音下載（一） - PIPLS,/365118/01-youtube,180
C1113,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,180
C1115,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,180
C1056,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,180
C1139,第三單元 01 算數運算子 - PIPLS,/339531/01,180
C1092,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,180
C1127,第十單元 01 YouTube影音下載（一） - PIPLS,/365118/01-youtube,180
C1061,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,180
C1026,第五單元 00 單元大綱 - PIPLS,/353000/00,180
C1109,第五單元 05 巢狀及單行選擇結構 - PIPLS,/353006/05,180
C1206,第十單元 01 YouTube影音下載（一） - PIPLS,/365118/01-youtube,180
C1208,第二單元 02 變數的命名 - PIPLS,/0.5.28.169/02,180
C1199,第七單元 05 什麼是字典 - PIPLS,/357352/05,180
C1124,第十單元 01 YouTube影音下載（一） - PIPLS,/365118/01-youtube,180
C1053,第十單元 01 YouTube影音下載（一） - PIPLS,/365118/01-youtube,180
C1015,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,180
C1181,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,180
C1158,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,180
C1172,第二單元 04 資料輸出 - PIPLS,/335019/04,180
C1124,第四單元 01 字串的函式與運算子（一） - PIPLS,/0.5.45.240/01,180
C1050,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,180
C1002,第二單元 05 資料輸入 - PIPLS,/334984/05,178
C1113,第八單元 01 什麼是函式？ - PIPLS,/359135/01,178
C1254,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,178
C1182,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,178
C1171,第二單元 00 單元大綱 - PIPLS,/336594/00,178
C1140,第三單元 02 內建數值處理函式 - PIPLS,/336602/02,178
C1063,第六單元 01 range函式 - PIPLS,/352964/01-range,178
C1074,第二單元 03 基本資料型態 - PIPLS,/334982/03,178
C1151,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,178
C1119,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,178
C1086,第二單元 01 什麼是變數？ - PIPLS,/335016/01,178
C1143,第五單元 04 多向選擇結構 - PIPLS,/349972/04,178
C1040,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,178
C1200,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,178
C1054,第一單元 01 開發環境簡介 - PIPLS,/334976/01,178
C1026,第七單元 02 串列的基本操作 - PIPLS,/357349/02,178
C1177,第六單元 01 range函式 - PIPLS,/0.5.105.48/01-range,178
C1100,第十一單元 03 政府開放資料 - PIPLS,/366765/03,178
C1047,第五單元 02 單向選擇結構 - PIPLS,/349968/02,178
C1027,第五單元 02 單向選擇結構 - PIPLS,/353003/02,178
C1039,第二單元 03 基本資料型態 - PIPLS,/334982/03,178
C1067,第十一單元 05 表格內容之圖表繪製 - PIPLS,/366770/05,178
C1221,第三單元 04 亂數 - PIPLS,/336608/04,178
C1080,第八單元 00 單元大綱 - PIPLS,/359119/00,178
C1176,第八單元 01 什麼是函式？ - PIPLS,/359135/01,178
C1252,110-1 初級程式設計 Python 課程宣傳片 - PIPLS,/333769/110-1-python,178
C1075,第二單元 00 單元大綱 - PIPLS,/335015/00,178
C1187,第二單元 05 資料輸入 - PIPLS,/335020/05,178
C1213,第二單元 02 變數的命名 - PIPLS,/334981/02,178
C1066,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/339446/05,178
C1103,第九單元 04 點狀圖 - PIPLS,/364455/04,178
C1055,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,178
C1216,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,178
C1135,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,178
C1190,第一單元 03 軟體使用簡介 - PIPLS,/334430/03,176
C1109,第十一單元 03 政府開放資料 - PIPLS,/366712/03,176
C1200,第六單元 04 for迴圈三 - PIPLS,/352976/04-for,176
C1038,第七單元 05 什麼是字典 - PIPLS,/355082/05,176
C1060,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,176
C1143,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,176
C1121,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,176
C1061,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,176
C1121,第一單元 01 開發環境簡介 - PIPLS,/334976/01,176
C1034,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,176
C1144,第六單元 02 for迴圈一 - PIPLS,/0.5.105.49/02-for,176
C1170,第五單元 03 雙向選擇結構 - PIPLS,/353004/03,176
C1010,第六單元 07 break與continue敘述 - PIPLS,/353001/07-breakcontinue,176
C1111,第九單元 02 圖形屬性設定 - PIPLS,/0.5.143.197/02,176
C1187,第二單元 00 單元大綱 - PIPLS,/335015/00,176
C1059,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,176
C1078,第七單元 00 單元大綱 - PIPLS,/357347/00,176
C1009,第三單元 04 亂數 - PIPLS,/336608/04,176
C1111,第三單元 04 亂數 - PIPLS,/0.5.34.224/04,176
C1175,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,176
C1023,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/342996/05,176
C1150,第七單元 02 串列的基本操作 - PIPLS,/357349/02,176
C1094,第六單元 07 break與continue敘述 - PIPLS,/353001/07-breakcontinue,176
C1134,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,174
C1007,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,174
C1165,第二單元 04 資料輸出 - PIPLS,/334983/04,174
C1120,第三單元 03 數學模組 - PIPLS,/0.5.34.222/03,174
C1044,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,174
C1215,第三單元 04 亂數 - PIPLS,/336608/04,174
C1103,第二單元 01 什麼是變數？ - PIPLS,/334980/01,174
C1165,第五單元 03 雙向選擇結構 - PIPLS,/353004/03,174
C1135,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,174
C1047,第二單元 03 基本資料型態 - PIPLS,/335018/03,174
C1054,第一單元 02 軟體下載及安裝 - PIPLS,/0.5.28.129/02,174
C1035,第三單元 04 亂數 - PIPLS,/339535/04,174
C1010,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,174
C1073,第八單元 01 什麼是函式？ - PIPLS,/359135/01,174
C1236,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,174
C1012,第六單元 05 while迴圈一 - PIPLS,/352990/05-while,174
C1176,第二單元 00 單元大綱 - PIPLS,/335015/00,174
C1103,第八單元 04 具有傳回值的函式 - PIPLS,/359148/04,172
C1150,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,172
C1016,第三單元 00 單元大綱 - PIPLS,/339530/00,172
C1073,第三單元 04 亂數 - PIPLS,/336608/04,172
C1121,第二單元 00 單元大綱 - PIPLS,/334979/00,172
C1181,第六單元 01 range函式 - PIPLS,/352964/01-range,172
C1233,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,172
C1080,第一單元 00 單元大綱 - PIPLS,/334975/00,172
C1048,第八單元 05 區域變數與全域變數 - PIPLS,/359139/05,172
C1131,第二單元 01 什麼是變數？ - PIPLS,/334980/01,172
C1167,第六單元 01 range函式 - PIPLS,/352964/01-range,172
C1056,第二單元 02 變數的命名 - PIPLS,/334981/02,172
C1054,第六單元 02 for迴圈一 - PIPLS,/354609/02-for,172
C1135,第八單元 01 什麼是函式？ - PIPLS,/359135/01,172
C1094,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,172
C1064,第十單元 04 圖形介面設計進階一 - PIPLS,/365075/04,172
C1131,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,172
C1067,第四單元 01 字串的函式與運算子（一） - PIPLS,/339440/01,172
C1194,第二單元 02 變數的命名 - PIPLS,/334981/02,172
C1091,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,172
C1136,第二單元 04 資料輸出 - PIPLS,/335019/04,172
C1044,第三單元 04 亂數 - PIPLS,/339535/04,170
C1066,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,170
C1111,第八單元 02 函式的定義與呼叫 - PIPLS,/0.5.122.224/02,170
C1140,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,170
C1233,第五單元 05 巢狀及單行選擇結構 - PIPLS,/349974/05,170
C1009,第十單元 01 YouTube影音下載（一） - PIPLS,/365118/01-youtube,170
C1181,第二單元 06 程式撰寫風格 - PIPLS,/335021/06,170
C1178,第七單元 03 處理串列的函式與方法 - PIPLS,/357350/03,170
C1124,第六單元 07 break與continue敘述 - PIPLS,/353001/07-breakcontinue,170
C1041,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,170
C1146,第七單元 02 串列的基本操作 - PIPLS,/355071/02,170
C1024,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,170
C1080,第三單元 04 亂數 - PIPLS,/339535/04,170
C1152,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,170
C1169,第八單元 01 什麼是函式？ - PIPLS,/359135/01,170
C1184,第十單元 00 影音存取與圖形化程式開發 - PIPLS,/365116/00,170
C1174,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,170
C1081,第二單元 02 變數的命名 - PIPLS,/334981/02,170
C1013,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,170
C1199,第七單元 02 串列的基本操作 - PIPLS,/357349/02,170
C1117,第十一單元 00 網路資料存取 - PIPLS,/366709/00,170
C1206,第三單元 01 算數運算子 - PIPLS,/336599/01,170
C1112,第三單元 04 亂數 - PIPLS,/339535/04,170
C1109,第六單元 03 for迴圈二 - PIPLS,/354610/03-for,170
C1085,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,170
C1080,第六單元 00 單元大綱 - PIPLS,/354607/00,170
C1131,第二單元 06 程式撰寫風格 - PIPLS,/334985/06,170
C1190,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,170
C1162,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,168
C1169,第七單元 02 串列的基本操作 - PIPLS,/0.5.106.255/02,168
C1093,Test3 - PIPLS,/333770/test3,168
C1192,第七單元 05 什麼是字典 - PIPLS,/357352/05,168
C1036,第一單元 02 軟體下載及安裝 - PIPLS,/334429/02,168
C1048,第六單元 03 for迴圈二 - PIPLS,/352974/03-for,168
C1024,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,168
C1017,第十一單元 00 網路資料存取 - PIPLS,/366709/00,168
C1222,第二單元 00 單元大綱 - PIPLS,/334979/00,168
C1093,第二單元 04 資料輸出 - PIPLS,/0.5.28.171/04,168
C1200,第六單元 01 range函式 - PIPLS,/0.5.98.196/01-range,168
C1124,第二單元 06 程式撰寫風格 - PIPLS,/0.5.28.173/06,168
C1066,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,168
C1199,第三單元 01 算數運算子 - PIPLS,/339531/01,168
C1028,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,168
C1184,第八單元 03 函式的參數傳遞 - PIPLS,/359137/03,168
C1142,第九單元 04 點狀圖 - PIPLS,/364490/04,168
C1116,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,168
C1148,第五單元 01 關係與邏輯運算子 - PIPLS,/349966/01,168
C1257,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,168
C1034,第六單元00單元大綱 - PIPLS,/354607/00,168
C1066,第三單元 04 亂數 - PIPLS,/336608/04,168
C1087,第二單元 00 單元大綱 - PIPLS,/335015/00,168
C1024,第十單元 00 影音存取與圖形化程式開發 - PIPLS,/365116/00,166
C1044,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,166
C1015,第九單元 07 數學函式圖形 - PIPLS,/364497/07,166
C1230,第四單元 04 字串的轉換與測試（二） - PIPLS,/342995/04,166
C1002,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,166
C1104,第十單元 03圖形介面的程式設計 - PIPLS,/365074/03,166
C1209,第五單元 02 單向選擇結構 - PIPLS,/353003/02,166
C1069,第三單元 04 亂數 - PIPLS,/336608/04,166
C1027,第四單元 00 單元大綱 - PIPLS,/342990/00,166
C1067,第二單元 03 基本資料型態 - PIPLS,/335018/03,166
C1172,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,166
C1159,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,166
C1168,第五單元 01 關係與邏輯運算子 - PIPLS,/353002/01,166
C1186,第十一單元 00 網路資料存取 - PIPLS,/321107/00,166
C1200,第七單元 01 什麼是串列 - PIPLS,/355059/01,166
C1068,第二單元 02 變數的命名 - PIPLS,/335017/02,166
C1004,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,166
C1018,第七單元 02 串列的基本操作 - PIPLS,/357349/02,166
C1176,第三單元 03 數學模組 - PIPLS,/336606/03,166
C1026,第八單元 00 單元大綱 - PIPLS,/359119/00,166
C1018,第十單元 06 圖形介面設計進階三 - PIPLS,/365077/06,166
C1161,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,166
C1214,第二單元 02 變數的命名 - PIPLS,/335017/02,166
C1176,第六單元 04 for迴圈三 - PIPLS,/352976/04-for,166
C1044,第一單元 03 軟體使用簡介 - PIPLS,/280671/03,166
C1194,第二單元 04 資料輸出 - PIPLS,/334983/04,164
C1015,第九單元 02 圖形屬性設定 - PIPLS,/364485/02,164
C1059,第四單元 03 字串的轉換與測試（一） - PIPLS,/339443/03,164
C1029,第十單元 01 YouTube影音下載（一） - PIPLS,/365072/01-youtube,164
C1100,第二單元 02 變數的命名 - PIPLS,/335017/02,164
C1042,第二單元 02 變數的命名 - PIPLS,/334981/02,164
C1054,第六單元 01 range函式 - PIPLS,/354608/01-range,164
C1070,第二單元 02 變數的命名 - PIPLS,/334981/02,164
C1172,第二單元 00 單元大綱 - PIPLS,/335015/00,164
C1159,第六單元 01 range函式 - PIPLS,/354608/01-range,164
C1094,第六單元 01 range函式 - PIPLS,/352964/01-range,164
C1073,第六單元 01 range函式 - PIPLS,/352964/01-range,164
C1240,第四單元 02 字串的函式與運算子（二） - PIPLS,/342992/02,164
C1036,第十單元 02 YouTube影音下載（二） - PIPLS,/365119/02-youtube,164
C1165,第一單元 01 開發環境簡介 - PIPLS,/334976/01,164
C1165,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,164
C1184,第九單元 05 長條圖 - PIPLS,/364492/05,164
C1049,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,164
C1124,第二單元 03 基本資料型態 - PIPLS,/0.5.28.170/03,164
C1117,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,164
C1022,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,162
C1124,第二單元 00 單元大綱 - PIPLS,/0.5.28.167/00,162
C1070,第一單元 02 軟體下載及安裝 - PIPLS,/334977/02,162
C1232,第二單元 02 變數的命名 - PIPLS,/334981/02,162
C1151,第六單元 05 while迴圈一 - PIPLS,/352990/05-while,162
C1016,第三單元 02 內建數值處理函式 - PIPLS,/339532/02,162
C1212,第四單元 04 字串的轉換與測試（二） - PIPLS,/339445/04,162
C1206,第七單元 03 處理串列的函式與方法 - PIPLS,/355078/03,162
C1120,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,162
C1197,第二單元 02 變數的命名 - PIPLS,/334981/02,162
C1014,第五單元 03 雙向選擇結構 - PIPLS,/349970/03,162
C1032,第九單元 02 圖形屬性設定 - PIPLS,/364453/02,162
C1185,第二單元 02 變數的命名 - PIPLS,/334981/02,162
C1041,第六單元 01 range函式 - PIPLS,/352964/01-range,162
C1050,第四單元 05 字串的搜尋與邊緣刪減 - PIPLS,/342996/05,162
C1149,第四單元 04 字串的轉換與測試（二） - PIPLS,/342995/04,162
C1023,第八單元 03 函式的參數傳遞 - PIPLS,/359147/03,162
C1135,第三單元 03 數學模組 - PIPLS,/336606/03,162
C1066,第九單元 07 數學函式圖形 - PIPLS,/364497/07,162
C1123,第三單元 04 亂數 - PIPLS,/336608/04,162
C1133,第六單元 02 for迴圈一 - PIPLS,/352968/02-for,162
C1134,第十一單元 01 網路爬蟲簡介 - PIPLS,/366763/01,162
C1007,第二單元 00 單元大綱 - PIPLS,/334979/00,162
C1078,第四單元 03 字串的轉換與測試（一） - PIPLS,/342994/03,162
C1179,第四單元 02 字串的函式與運算子（二） - PIPLS,/339441/02,162
C1165,第四單元 01 字串的函式與運算子（一） - PIPLS,/342991/01,162
